"","date","usaf","wban","code","station","lat","lon","elev","wd","ws","ceil_hgt","visibility","air_temp","dew_point","atmos_pres","RH","cl_1","cl_1_height","cl_2","cl_2_height","cl_3","cl_3_height","cl","year"
"102",2020-01-06 01:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,53,2,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"103",2020-01-06 02:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,52,1.7,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"104",2020-01-06 04:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,44,1.1,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"105",2020-01-06 05:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,64,1.3,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"106",2020-01-06 06:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,93,0.9,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"107",2020-01-06 07:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,199,0,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"108",2020-01-06 08:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,84,0.7,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"109",2020-01-06 10:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,91,1,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"110",2020-01-06 11:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,89,1,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"111",2020-01-06 12:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,125,0.9,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"112",2020-01-06 13:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,162,1.2,NA,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"113",2020-01-06 14:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,161,1.7,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"114",2020-01-06 16:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,194,0.7,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"115",2020-01-06 17:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,243,0.6,NA,NA,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"116",2020-01-06 18:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,235,0.8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"117",2020-01-06 19:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,290,1.1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"118",2020-01-06 20:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,313,0.9,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"119",2020-01-06 22:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,98,1.1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"120",2020-01-06 23:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,90,1.1,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
